control1	control2	control3	tumour1	tumour2	tumour3
PIGH	554.81676388282	506.622365367291	489.092066976564	451.771366218302	466.606211291769	527.274171354235
PIGHP1	2.96881118869153	1.00778092787656	1.006621868621	1.9821080785312	2.98337351936105	3.03210141656149
PIGK	1980.81981398202	2221.55580515484	2136.27617147369	1936.39133596523	1954.37384401814	2245.97315815527
PIGL	261.35377927522	300.68817388145	292.005329828071	329.115469939148	260.229420923935	252.228273591435
PIGM	420.581585064634	464.587007751093	458.012950222555	458.858020179973	561.868679479664	557.906660647314
PIGN	1559.84451995095	1716.7190164979	1830.25176475164	1793.96363316572	1813.22183463652	1855.17345626576
PIGO	800.114142811034	702.570444600573	856.716826318496	858.17901009824	724.010955564626	547.95210585975
PIGP	845.477259981699	842.870971813209	827.277862907087	859.73731042805	901.418668776791	970.324294461583
PIGPP2	0	0	0	0	0	0
PIGPP3	0.989603729563844	0	0	0	0	0
PIGPP4	0	0	0	0	0	0
PIGQ	417.729554816463	325.127729396302	297.130794657224	475.474347028248	318.127430181263	267.95827859484
PIGQP1	0	0	0	0	0	0
PIGR	1.97920745912769	4.03112371150623	1.006621868621	4.955270196328	6.96120487850911	1.01070047218716
PIGS	1074.71606448089	1071.13925031121	1077.04704741244	1367.18621176281	1288.89413686885	1234.87352086827
PIGT	2248.82516846276	2401.40710485466	2183.17176502972	2280.16629727677	2167.97787967449	2090.09820411138
PIGU	613.899943361893	638.072400326589	593.618500112212	513.446027799124	596.942285532446	682.015161283731
PIGUP1	0	0	1.006621868621	0	0	0
PIGV	494.034464073172	415.311584362599	510.338537070838	511.287570131846	471.639735804308	508.633859848078
PIGW	416.047880649233	473.993020971177	385.43623524728	373.536676269809	380.396384084347	507.726207660421
PIGX	894.380298258918	893.905457575498	976.042711553291	781.744762443109	771.802401046433	994.3058652493
PIGY	1254.81752908695	1290.96736860987	1405.24412859492	1391.4398711289	1531.465073272	1555.46802669605
PIGZ	98.1047997387066	82.1558314403466	96.4873667775242	88.1706943575912	60.038217150623	67.6632815733817
PIH1D1	891.263701073814	854.746989367848	784.877437664072	919.645594764249	700.883133006096	650.59468280373
PIH1D2	56.0604411555716	67.5143033049668	48.5193794334955	66.6876527816111	56.8765318366099	59.6848433038627
PIK3AP1	12.4900543158973	12.2095900347509	4.07159105256154	2.07575780464651	4.03153630808435	7.20541542742071
PIK3C2A	3631.42216563407	3567.88454591434	3648.97984949162	3473.50376333561	3922.50245386697	4147.03054942395
PIK3C2B	684.783545873721	762.40121851862	713.851288859071	825.773694948924	727.303107604864	697.183015741407
PIK3C2G	0.989603729563844	0	0	0	0	2.02140094437433
PIK3C3	1530.00782618484	1631.17965104239	1619.49695239021	1534.29382805808	1615.27948071111	1864.52340602197
PIK3CA	1125.56843290131	1156.13497304727	1204.85904073391	1153.31537235466	1226.13714886892	1361.20018474
PIK3CB	3265.48679265268	3688.14981536436	3566.49795402044	3145.63618502997	3344.17296155522	3849.38325813087
PIK3CD	2772.39042552635	2808.50168936125	2497.77481309928	2776.58480132618	2231.39563316514	2192.15231949513
PIK3CDP1	0	0	0	0	0	0
PIK3CG	0.902975818730123	1.83912364366494	2.77318651506275	7.52806815464577	0	0.696105709504583
PIK3IP1	107.660685570758	110.734235148709	131.340431107578	116.161752644328	114.508195920218	113.024646306159
PIK3R1	2978.82866831826	3138.02494729416	3211.79611068889	3387.76359265857	3962.30912153317	4383.07034656636
PIK3R2	1246.58384628622	1117.3678673964	1011.13306720494	1251.25561494327	1315.55889642647	841.913082348976
PIK3R3	771.940193484327	993.508775818348	1019.746800238	870.223855799617	1055.30271031645	927.03548761843
PIK3R4	1393.65733752002	1447.51650318959	1631.55214890056	1238.20239017383	1174.55641879629	1614.91014720788
PIK3R5	0	2.1559428164669	0	3.70827931682648	0.248467829474085	0
PIK3R6	1.97920745912769	4.03112371150623	3.019865605863	3.9642161570624	4.97228919893508	1.01070047218716
PIKFYVE	2851.78597533888	3010.48992867945	3110.04377044318	2988.59220092471	3150.64204474049	3877.78326746463
PILRA	22.7776267942436	24.4097987389931	25.9459428280406	31.125096048679	43.4306998001558	24.4796442915661
PILRB	808.56171628865	796.816779748785	755.391063676809	740.1072044836	637.353079629711	684.138059356856
PIM1	64.0361719760457	71.7337454866394	58.6238519632725	44.8911317304442	77.2204069274335	58.8612936608694
PIM2	258.631911512746	265.370295976537	266.695019869443	259.988348259226	214.785719531837	235.477782391607
PIM3	701.039407306616	641.416961921912	566.251843497501	811.98136311849	623.99468794423	531.83803208324
PIMREG	822.706091713486	766.095439836729	636.144037031559	677.597310222158	689.49494592609	517.827030069338
PIMREGP1	0	0	0	0	0	0
PIMREGP2	0	0	0	0	0	0
PIMREGP3	1.97920745912769	0	0	0.991054039265601	0	0
PIMREGP4	0	0	0	0	0.994457839787015	0
PIN1	699.210385162006	662.786282243173	509.585842603115	766.528154693801	612.3547906886	351.935640611291
PIN1P1	0	0	0	0	0	0
PIN4	217.388591538775	231.590306481306	250.2554198444	281.42195036985	270.05875134628	265.895430824668
PIN4P1	1.97920745912769	2.01556185575311	0	0	0	0
PINK1	863.61376295602	850.18351258753	878.675991847723	1093.93269546986	1060.0574627782	884.802409764994
PINLYP	23.4340154728868	22.1181604865101	27.945517456547	26.3706085316311	30.514297620656	13.6750734652893
PINX1	165.014140073787	113.554243526838	129.976926082861	118.352313864248	135.021201928074	118.278452081176
PIP	0	0	0	0	0	0
PIP4K2A	2352.13773091759	1844.10021673004	2486.95229138039	1750.95169860864	1885.20042426882	2039.76230976676
PIP4K2B	5243.28746238726	4950.82786358003	5004.63391139876	6155.78617200262	5653.58688349064	5058.46046476925
PIP4K2C	2039.7902530757	1946.94267624651	2121.79313279579	2082.31754995148	1869.91697913636	1758.21622225817
PIP4P1	1399.26636695852	1237.97692654241	1217.76978297876	1124.82536047303	1025.66711003961	1017.41621060174
PIP4P2	1028.3305744316	1102.31187045035	1030.24417131433	891.6973365199	971.837514110233	1024.32258051481
PIP5K1A	2128.92587278566	2199.22480194346	2371.13486125488	1780.66206872256	1696.54300512142	2481.43804997366
PIP5K1B	0	0.644761975320394	0.644020427912168	0.634060381905158	3.79740160685629	0
PIP5K1C	795.621850337185	711.701324908069	606.508714390035	987.377740424991	664.082243703756	439.860775052531
PIP5K1P1	0	1.00778092787656	0	0.991054039265601	0	0
PIP5K1P2	0	0	0	0	0	0
PIP5KL1	7.22925001139347	5.42491961142558	6.17678415206937	5.50467833084438	4.65952470567146	4.05581371672616
PIPOX	41.888077032304	27.0240767394424	33.8767712933009	65.7763561394346	33.0384201648468	46.2481229034049
PIPSL	30.6499740600719	29.3131197743014	32.3729393110152	33.9720881668464	33.0578214959495	31.4562361248169
PIR	3266.62326190828	3329.20053381732	3681.29545082755	3308.14734209931	3808.52860482547	3998.45357074575
PIRT	0	0	0	0	0	0
PISD	544.665358841992	448.371438634076	459.549440953321	532.132330932824	511.662895383593	413.547648115432
PITHD1	1049.68766710004	1026.90096440046	1163.0352044389	1166.26538730826	1241.78270267055	1200.97781170627
PITPNA	3381.22933862454	3202.9461204431	3529.0013737332	3397.71571052034	3602.10949625628	3924.78330421615
PITPNB	2390.4276744767	2454.96033189899	2545.76405918981	2166.00493242485	2458.5383521482	2715.98380419748
PITPNC1	56.1631820182723	38.9578598761589	50.2462256551524	53.9677275021703	54.5018980298558	42.0948661841519
PITPNM1	258.78122940774	184.828477614752	224.207747978633	304.020737320621	213.282442892366	183.560746953559
PITPNM2	286.412776644124	216.374864515475	256.091800520404	239.235645875924	233.875106569108	175.113060038067
PITPNM3	84.7618446751495	75.5013075619001	61.3941368193676	112.288899301304	91.3079929363003	79.2040806223942
PITRM1	3730.24602841666	3833.08574622418	3851.73321586777	3490.01245128394	3774.40538457643	4438.49693427906
PITX1	4.94801864781922	2.01556185575311	3.019865605863	0.991054039265601	3.97783135914806	4.04280188874865
PITX2	0	0	0	0.991054039265601	0	0
PITX3	0	0	0	0	0	0
PIWIL1	13.743284653832	31.257973068412	24.2357731548895	28.0226829028975	40.5089880430141	42.817562832195
PIWIL2	31.7770976816993	23.3025562417154	11.7790085804797	11.4727842968997	14.2671289887801	14.7232629828173
PIWIL3	1.05688877471403	1.90599209712276	1.03004814099077	1.01411801450866	0	0.955756408811452
PIWIL4	23.2963378565478	41.1562041365657	43.8589425229717	31.6335151520198	32.0887748143565	38.9541896843964
PJA1	627.432215614007	593.053152856229	572.336074812292	620.356947645069	691.642963032379	760.142132790585
PJA2	3471.00546918837	3843.36916059307	4142.17505506055	4040.28063863421	4402.88099095271	4899.22692970821
PJVK	101.346807906706	95.0473187791446	110.603403089634	99.9838803653401	105.332782278443	119.72990508744
PKD1	1030.90791641491	1007.14359344163	672.032531760025	1055.39818459679	683.688278839763	572.774054995376
PKD1L1	33.6910684365395	35.4400770751232	20.7130269311097	27.5394291696283	27.1291185419493	27.3533104470622
PKD1L2	196.857624796779	267.089935934755	219.492395117179	224.341358963712	191.747504405926	178.20743174815
PKD1L3	3.95841491825537	1.00778092787656	1.006621868621	0.991054039265601	2.98337351936105	1.01070047218716
PKD1P1	179.416762560326	157.126013558951	4.14484944038305	120.425040974408	84.5545960839864	14.1495876636852
PKD1P2	0	0	46.304605956566	0	30.8281930333975	10.1070047218716
PKD1P3	118.961689476234	93.7760480585071	52.6407322371813	93.6292799948146	92.9260218334006	34.1348882707352
PKD1P4	165.263822837162	163.260510316002	75.4966401465749	233.888753266682	92.4845791001925	20.2140094437433
PKD1P5	196.931142183205	150.159358253607	80.5297494896799	230.915591148885	155.135423006774	66.7062311643528
PKD1P6	29.8191360719154	19.7933371815844	15.8101557881642	20.4526319880617	23.556819043603	4.42003287512658
PKD2	4327.10631471128	3399.17265418567	4054.64729194461	3399.37007524654	3583.61770039426	3990.18945016101
PKD2L1	4.48833300110164	0	4.12126693804839	1.74953972673127	4.9492317137155	0.892111104873671
PKD2L2	25.180664323354	11.0876134366269	29.4384529719588	16.5107365327267	11.8930311702781	15.1562377429954
PKDCC	56.6403631428421	48.8811910003705	42.3098764408301	103.951971663713	50.1522096945217	43.5272722944976
PKDREJ	16.8232634025853	19.1478376296546	15.099328029315	30.7226752172336	35.8004822323326	31.3317146378021
PKHD1	5.43135682040606	3.14067148780176	0	2.87215146780822	0	5.50519669657329
PKHD1L1	3.05559603629252	1.55586085454023	0	2.29505561443241	4.32406786681122	0
PKIA	4.86793073510009	11.7523538063288	5.94197044959031	3.85242978942328	9.78361888255963	5.96604718906755
PKIB	253.137421520137	229.91829227045	322.286286502421	182.930422965253	272.161393311193	236.331654429369
PKIG	357.017168133596	274.389743751277	304.884649532644	341.528484757071	323.905844952762	205.715581013472
PKLR	0	1.07787900546752	1.07663932568881	1.05998864699593	2.43834973492492	0
PKM	40659.7634350092	44247.5210970279	42511.250370469	44708.4644054195	44892.2708584478	47763.9663040109
PKMP1	1.97920745912769	1.00778092787656	0	0	0.994457839787016	1.01070047218716
PKMP2	0	0	0	0	0.994457839787016	0
PKMP3	1.97920745912769	0	0	0.991054039265601	0	1.01070047218716
PKMP4	0	0	0	0	0	0
PKMP5	0	0	2.013243737242	0	0.994457839787016	0
PKMYT1	439.882467075802	325.226146440738	306.905679613757	283.343399348747	239.903556827548	197.066345789597
PKN1	1587.63181885444	1291.05371853882	952.040136455949	1644.54699364656	1030.15458189745	813.706937037687
PKN2	2290.71498174128	2822.52632326539	2103.76795470661	1791.52161897181	2010.44147036849	2539.40631376876
PKN3	335.354457942267	267.965908915477	285.566139917925	280.505772478111	180.201998036107	128.011368839207
PKNOX1	393.842775784301	362.580750927412	359.777948371519	449.30916042378	306.943748509797	284.964654576225
PKNOX2	566.241611408589	533.609025318739	523.088715662404	886.131637695356	743.909674735225	701.17135067853
PKP1	81.2926910374726	57.9501216589026	100.956138767563	65.1294633668901	74.490409549041	54.4279713741345
PKP2	0	0	2.41595403546307	0	0.345280610398667	2.42574052154805
PKP3	28.9248552103771	8.90051441992165	9.43914771794863	6.19544910975039	3.1083653641884	3.55402547794693
PKP4	1708.09835384875	1629.99968709734	1239.34262058712	1671.90255740909	1875.60686547648	1962.12821320897
PKP4P1	0	0	0	0	0	0
PLA1A	162.822303419402	271.827045282715	228.049734030005	162.481338732691	134.38394705746	159.410289133323
PLA2G10	1.96617634367077	0.648806689318336	4.01417021428556	1.31718661903929	1.17350957836527	0
PLA2G10BP	0	0	0	0	0	0
PLA2G10CP	0	0	0	0	0	0
PLA2G10DP	0	0	0	0	0	0
PLA2G10EP	0	0	0	0	0	0
PLA2G10FP	0	0	0	0	0	0
PLA2G10GP	0	0	0	0	0	0
PLA2G10HP	0	0	0	0	0	0
PLA2G10IP	0	0	0	0	0	0
PLA2G10JP	0	0	0	0	0	0
PLA2G10KP	0	0	0	0	0	0
PLA2G10P1	0	0	0	0	0	0
PLA2G12A	906.881393513556	461.85274961409	587.970673269936	661.465991722048	655.996956042258	502.736967278297
PLA2G12AP1	7.91682983651075	11.0855902066421	9.05959681758899	9.91054039265601	9.94457839787016	7.07490330531015
PLA2G12AP2	0	0	0	0	0	0
PLA2G12B	0	2.01556185575311	1.006621868621	1.9821080785312	0	0
PLA2G15	628.053212893735	642.729061514636	561.454758731181	609.175394489831	542.51350664134	359.6354519961
PLA2G1B	0	0	0	1.24235198579097	0	0.806260059069342
PLA2G2A	0	0	0	0	0	0
PLA2G2C	15.9287830226589	4.43990665511096	2.53417158434432	21.9748253507358	4.38121010128748	2.54443947299583
PLA2G2D	1.37180681025789	0.944060460861124	0.942974687172915	0.928391188170972	2.79473931456843	3.78718162716588
PLA2G2E	0	0	0	0	0	0
PLA2G2F	0.908660237962436	3.29266228391249	0	0	0	0
PLA2G3	0.989603729563843	1.00778092787656	0	0.991054039265601	0	1.01070047218716
PLA2G4A	829.560720018731	795.295251091067	840.286988876634	721.178186549181	847.938921011304	889.784058679639
PLA2G4B	35.1777674953918	25.3280937989533	42.051232307481	16.4737163160586	38.6925765419057	4.75814551097457
PLA2G4C	127.226477238851	173.509742917984	149.591994322203	154.311378305268	180.539917406898	182.588220611776
PLA2G4D	2.96881118869153	2.01556185575311	1.006621868621	0.991054039265601	1.98891567957403	4.04280188874865
PLA2G4E	5.86176714359797	2.90716641733055	3.87176380693716	2.85891401694165	2.8687330304727	5.98751302514354
PLA2G4F	0.989603729563844	9.07002835088901	4.026487474484	4.955270196328	0	3.03210141656149
PLA2G5	0	0	0	1.9821080785312	0	0
PLA2G6	656.713472420446	561.176824629071	452.517527021575	595.351952932465	453.037471817704	394.866801039442
PLA2G7	3.95841491825537	1.00778092787656	1.006621868621	2.9731621177968	2.98337351936105	2.02140094437433
PLA2R1	222.696114380202	295.669784762657	321.933450332581	253.799315613728	322.972705545023	274.749915920042
PLAA	1313.35345648579	1375.97058245774	1409.08489536609	1210.91494168812	1317.43170931826	1558.24366801902
PLAAT1	1.72905703717065	0.880408315578659	2.63818724664081	0	4.47459392173729	0
PLAAT2	0	3.02334278362967	2.013243737242	0	0	0
PLAAT3	575.799501635174	525.263604963819	442.063099366643	631.106735259578	495.197875048599	394.181721491351
PLAAT4	64.2525538311333	123.860392280768	113.989341789304	114.311419611915	62.0974556292395	77.7142157790295
PLAAT5	0.782949431088525	0	2.38924125631208	0.784096879427663	5.07606077836974	0.799640640045498
PLAC1	0.989603729563844	0	0	1.9821080785312	1.98891567957403	2.02140094437433
PLAC8	28.5364553114669	20.7179852919927	14.1237497415399	18.0897897130513	8.30707734426229	10.6708633432566
PLAC8L1	7.35063903886086	27.1202278102155	4.15391522878542	16.6688015702826	9.84892626042875	15.8488346153847
PLAC9	30.4675228743976	29.0402848956169	34.4349647977994	33.4146420702778	24.6750542041341	2.04930192305466
PLAC9P1	0	0	0	0	0	0
PLAG1	45.8320922125233	55.8829982341227	45.7237196470047	42.0251194875787	44.2854840751736	56.0449085867351
PLAGL1	158.151847727627	103.997832107632	88.1201672419981	102.29991088558	116.594733280387	88.8357942804287
PLAGL2	453.23850814024	447.454731977191	473.11227825187	462.822236337036	446.51157006437	420.45139642986
PLAT	765.38649027383	859.507803738602	724.975872680132	1146.64350822936	1022.85376476699	1075.2155573642
PLAU	8.85193792296083	6.95010488796992	3.0013899785736	5.31591576040326	0.76202477277883	0
PLAUR	205.280213195232	183.655279256424	209.466713741587	210.417917200228	163.948052929261	119.632057564631
PLB1	17.4314802079842	6.46716304057648	15.5929065059923	7.91941287615793	11.8135585100907	8.85344922834873
PLBD1	52.2055175190754	64.3751097920565	58.6334212371309	66.8262991869986	54.029813227163	87.3212886832229
PLBD2	4557.90985945852	4112.86978478822	4248.94949790273	4826.57488514209	3969.11975442219	3659.95766572849
PLCB1	241.149754901585	193.680769508933	201.261806377091	274.354834141292	211.195880049785	229.82146885987
PLCB2	13.8472456957474	3.82515903454169	1.91037856718204	5.25613306785088	25.5614245601606	7.11783684005835
PLCB3	554.582921117365	452.102575733353	428.551451981821	583.877456005799	471.549378033992	337.82608481261
PLCB4	28.5272131470384	26.0064522899835	22.2203824911558	27.9476605894643	24.3927123685487	28.6138457409007
PLCD1	234.547566405576	296.737705028304	236.854974466552	351.097974406582	293.57189708445	274.094841315128
PLCD3	586.54303585293	497.394495440778	415.447602765744	419.598257841617	341.854101115953	251.770798196177
PLCD4	273.114270069959	265.216530585515	281.086059374855	232.565509396687	245.248697384962	312.348715433119
PLCE1	117.191151559419	137.952287528769	186.369966561344	172.477574071853	157.485215075932	176.64244745494
PLCE1P1	0	0	0	0	0	0
PLCG1	2027.41879258024	1813.90766953096	1826.44650724719	1733.020744894	1955.54420245674	1875.75535643519
PLCG2	235.296002128002	128.466027937411	248.722087809746	235.923176104828	218.039833206998	285.063072616445
PLCH1	71.650963072397	82.087979652207	80.1510814240626	71.7559787013522	54.1702516210964	82.3257845210274
PLCH2	3.09597279672953	1.66398563233884	1.66207186527406	10.3707029394486	5.15685858759482	5.24108639687068
PLCL1	6.14044221907963	28.9674106236839	18.7381167918197	6.14944131908033	4.11370782202842	22.9949370350385
PLCL2	423.786130459007	377.760484686373	433.99540559138	439.441810743715	414.966506873807	429.033861772233
PLCXD1	467.447235845313	347.234882916233	352.573853629124	567.508518268714	370.892237980461	376.530774552709
PLCXD2	0	0	3.39612235750672	0	0	0
PLCXD3	3.95841491825537	2.01556185575311	0	0.991054039265601	3.97783135914806	4.04280188874865
PLCZ1	0	0	0	0	0	0
PLD1	1490.55948795835	1143.57720393918	1418.89351259057	1275.21822064849	1247.11371970238	1542.24506273328
PLD2	310.319549352612	382.578599945033	393.625166144847	407.77600907079	357.459568894541	354.082127149113
PLD3	2231.00058393137	2165.26638880082	2243.93885221086	2284.4297366621	2149.67196292613	1773.01846641546
PLD4	1.0637142823392	2.16650551008697	1.08200689485988	2.04177380386118	3.88673635835043	0
PLD5	11.1164558053478	2.00191917771148	1.71923570552194	14.7161682237584	5.09537976931934	3.51350780104503
PLD5P1	111.825221440714	112.871463922174	106.701918073826	69.3737827485921	61.656386066795	65.6955306921657
PLD6	125.679673654608	150.159358253607	97.6423212562369	110.998052397747	93.4790369399795	102.080747690904
PLEC	2657.19036536427	2092.39857259045	1736.60191314185	4489.9998013663	2685.55679248915	1798.16287592278
PLEK	0	1.00778092787656	0	0	0.994457839787016	3.03210141656149
PLEK2	36.4079247664744	30.3510898097372	24.6303418613527	19.0412249394079	19.4818622032767	31.3440429783002
PLEKHA1	1138.12988148504	1186.89879907269	1375.2756733057	1261.99173842461	1193.25138894596	1336.96864537048
PLEKHA2	1657.50473387665	1657.76258857467	1697.77682027992	1776.44886802023	1865.25723113091	1881.69216433148
PLEKHA3	714.711986451384	739.476165574142	814.508991615369	769.054521711839	832.840004827994	896.14792998814
PLEKHA3P1	0	4.03112371150623	2.013243737242	0	10.9390362376572	5.05350236093582
PLEKHA4	3725.33778463279	3436.12025424191	3066.48596341694	5081.59646864229	3872.00409390884	3200.96296315869
PLEKHA5	5829.65306932345	5951.03235651021	6229.18260490881	4941.02939125983	5371.08741712719	6165.30064459603
PLEKHA6	8.40017907140305	21.094770095448	4.5571393618109	8.8178269686002	29.2862430730605	19.1880606255312
PLEKHA7	49.2776755452667	73.8251513111413	81.3525907131685	126.727973408782	194.604332055448	141.346384770541
PLEKHA8	778.080340897938	848.73821451227	905.115116932598	934.062792224125	1067.31733660765	939.052749280543
PLEKHA8P1	75.2876522629733	54.6258977053378	76.3855836566107	61.1530160462919	58.3194003549552	88.4531747899762
PLEKHB1	232.579636316974	182.714196578662	296.032622434474	322.609461340344	340.564134232295	310.620574218216
PLEKHB2	6233.38051972692	6001.6103155576	6407.75986007384	5569.91700628253	5786.32065344978	5747.96422452239
PLEKHD1	11.3252887883504	12.9539444935069	8.79899665432445	16.1471197381764	11.8217853276425	12.0336788686629
PLEKHF1	148.869702293851	124.639077121264	87.6010437084205	144.217033630409	86.1864526053274	66.780874670431
PLEKHF2	1892.50077991579	1992.1099542118	2041.63725860452	1749.8764950631	1932.49932217701	2091.53207891318
PLEKHG1	483.971709497296	400.862927859226	391.719570572765	403.690436192393	353.515259095145	382.417489576243
PLEKHG2	424.739349213832	551.321937266405	294.907867309152	536.326418861865	356.438920323136	282.848514638558
PLEKHG3	1308.44167322579	1094.20424561194	1238.1356099045	1431.43439061485	1091.31821370246	1178.67011975244
PLEKHG4	699.002627849988	600.421077914192	441.921060332951	685.147210528972	479.144020916318	324.846767899198
PLEKHG4B	18.1905685115178	10.2997148333382	8.36976412186873	10.2615877070829	2.35881556926485	13.6575171326913
PLEKHG5	38.569394810789	28.8513815830726	13.7762577184958	19.8371566635184	31.9301981839928	31.1721868135247
PLEKHG6	9.948029493396	14.3964590934764	6.61412445435207	7.20563920830409	6.67812908654108	1.70594024640497
PLEKHG7	0	1.74301806325962	0	0.753580166265261	0	1.53703794081618
PLEKHH1	1805.99199999873	2012.34657383243	1963.15884848733	1968.05735877915	2210.24817416728	2600.95841769947
PLEKHH2	680.035313898566	626.534053128789	517.513714095418	585.188056691965	579.207393508477	605.330615952399
PLEKHH3	147.93828411037	134.657189029395	83.8126922741956	115.729132915954	82.2837292162353	30.388323022867
PLEKHJ1	405.568995555165	383.615297523049	263.814043599728	377.062189201422	357.310122725009	265.557635811756
PLEKHM1	857.707029043791	762.248107586983	576.783039935784	785.971534232576	564.470084186582	584.325778449822
PLEKHM1P1	23.7504895095322	3.02334278362967	0	6.93737827485921	0	40.4280188874866
PLEKHM2	3194.58553533872	2854.79552110474	2416.27412309627	3229.33714148391	2381.25094526706	2211.94874333147
PLEKHM3	345.917078021537	273.155254674086	312.186026900408	322.867379787733	321.785066001816	337.473570124313
PLEKHN1	3.8921655659343	15.2430704926318	7.41271802128559	4.39789099980509	3.88904341296664	8.57653786808265
PLEKHO1	513.266429261902	501.892681445699	484.140139592315	584.646865420747	533.566699339159	469.172318905829
PLEKHO2	1269.46874573072	1146.71091087159	1097.36329858437	1521.20680702898	1358.24179025201	1089.42652755184
PLEKHS1	16.8543921782875	23.435137580556	12.3116201859404	33.4934677828539	23.7414628088805	26.7485920335443
PLET1	1.97920745912769	0	0	0	0	0
PLG	0.327829484469028	2.3356439259984	0	2.36710040892313	2.37523027600092	2.30757907929823
PLGLB1	60.3353948479011	49.6246698212996	49.44928382377	49.1391220046612	47.5195958397436	67.8315002726403
PLGLB2	0	18.797523323221	9.19927489191135	0	8.17929968502934	28.1256522129613
PLGRKT	378.610133208027	452.975689376402	414.05461743171	433.165795170021	444.827858147677	425.134459529103
PLIN1	2.69030727941735	7.41482961629133	3.7031516147344	9.63923669354877	3.65840370922292	9.95007072919562
PLIN2	2900.57251226622	2867.38275114783	2759.02739919333	3009.7860318748	3148.3302685089	2977.61768788616
PLIN3	1238.76791002487	1100.47878446928	1099.86611900056	1409.17602925665	1209.20954048082	981.851378630443
PLIN4	68.3179549082817	65.3524554734146	35.2489972058933	70.3954336071505	47.7552130079575	29.3237337320206
PLIN5	3.85021632939482	1.83113577264633	6.23398512821564	7.71654746105836	13.6570033132505	2.90167910103322
PLK1	969.370374354333	1038.59713327076	1050.67323276745	1057.72715048893	971.35904684493	1133.76697345653
PLK2	3827.29330088032	4094.97858676161	3947.04405333274	4688.8861406202	5769.41179545213	5455.89724702437
PLK3	545.755334055898	466.194898522626	446.414404643292	507.818567694508	414.170544293689	256.514382594003
PLK4	998.154233885703	1148.32217590022	795.075634260305	787.178098280003	774.371861836834	874.10008416229
PLK5	5.93216822550788	3.01975845963228	8.54532425431002	2.93604509419531	7.84479749335654	1.8378765457254
PLLP	249.839820501258	224.512358856602	172.964027387759	150.849959326786	147.252566715944	153.187202711558
PLLPP1	0	0	0	0	0	0
PLN	1.97920745912769	0	0	1.9821080785312	2.98337351936105	1.01070047218716
PLOD1	5605.60157615487	5643.899738171	5335.70901570193	6643.74291767993	5497.82366222682	4628.59788505668
PLOD2	2034.93292225576	2134.76577778856	2273.85515600173	2526.80374666756	2864.18439875151	3337.01897812144
PLOD3	5319.08989299406	5224.12320890725	4661.13452553745	4582.46238342461	4333.67900715182	3790.80052528538
PLP1	9689.60339506241	10200.8038408444	10857.1385729375	13101.2873411181	14410.388589289	14528.3315940505
PLP2	2841.59189135978	2651.30955655789	2697.95841528625	2431.1861026094	2349.34773767635	2197.18375437832
PLPBP	887.849437693534	955.796273649073	1100.29257284387	795.740768562	832.237707612216	851.154360265863
PLPP1	184.208842126937	176.697405296208	250.959124851514	181.094944152385	225.585677770856	261.772847676509
PLPP2	31.0012932862494	24.7896397035152	22.1182720456293	38.6577221360149	24.7232038701409	17.5591117681784
PLPP3	114.968646385816	111.513533056617	146.473723180208	154.129564977954	123.717910005929	122.571529558565
PLPP4	528.114235745849	535.359467833602	498.408588494283	1169.43881546096	938.215669113825	896.956159730308
PLPP5	291.169730372833	334.864177333955	310.639124262747	338.09122005049	366.635780282851	388.965005909582
PLPP6	345.371701617781	387.995657232474	385.536175681843	419.215858609349	407.727714312677	387.098280847684
PLPP7	108.598770848825	105.35665154123	103.87070432447	125.533456573454	125.412055021623	107.908635349463
PLPPR1	0	0	0	0	0	0
PLPPR2	344.468275624447	271.118680326315	300.311766059475	341.735866163831	252.276924213898	251.371650172597
PLPPR3	0.989603729563844	1.00778092787656	0	0	0.994457839787016	1.01070047218716
PLPPR4	81.5857198450886	93.0404366747626	106.189562609148	133.350808885205	114.292343669372	141.997877648713
PLPPR5	7.97031512737652	15.2188408878501	18.2416050500806	11.9729939852101	14.4230371840425	11.1928152707364
PLRG1	2017.03700947504	2037.20268845778	2069.73769450266	1915.38840433318	2005.14289257958	2240.23107997476
PLS1	225.574557723312	237.100383957808	187.904076958282	166.801444506944	225.710479382402	207.22268100271
PLS1P1	0	0	0	0	0	0
PLS3	5832.80404924332	6158.9593616279	6417.58525689535	6024.45182791832	6643.25301724607	8065.07215850588
PLSCR1	6454.66460779562	7147.70064233811	6720.0191177247	5299.04845718263	4249.39217815011	5936.2008638297
PLSCR2	9.2313800147568	3.31443922530094	3.09436859280461	6.34755162538356	6.50071862984006	6.88038784520185
PLSCR3	360.028666727761	294.427888882908	227.665266513682	355.98220547454	279.658844097937	218.868600381682
PLSCR4	422.730201907905	409.670186649312	480.821365605377	341.129900914005	309.750698082386	371.969794257971
PLSCR4P1	0	0	0	0	0	0
PLSCR5	0	0	1.006621868621	0	0	0
PLTP	1702.3593973449	1497.21543708427	1344.50313021159	1849.0565299821	1543.18470032401	1160.82110062825
PLVAP	2.09475024283439	0.859003160289113	12.2865382848319	1.68949129358939	0	1.29223754245449
PLXDC1	41.9246179836442	32.9399219151274	35.304886219186	33.5004950731518	55.1791688491003	39.9929236683756
PLXDC2	178.946314118192	223.492144382388	170.281451590737	210.670889090279	134.490659530884	270.425558419159
PLXNA1	5854.61988783151	5596.06062344776	5008.97898553328	7242.42685549156	6154.87346401735	4772.80621933954
